시군구명,법정동,등록번호,중개업소 구분,중개업자명,중개업소명,도로명주소(지번)
충청북도 청주시서원구,사직동,43112-2021-00047,공인중개사,최우경,한방공인중개사사무소,충청북도 청주시 서원구 창직로 97 307호
충청북도 청주시서원구,수곡동,43112-2021-00048,공인중개사,황선택,산남주공1단지공인중개사사무소,충청북도 청주시 서원구 구룡산로 317 상가 102호
충청북도 청주시서원구,수곡동,43112-2021-00049,공인중개사,임광수,한마음공인중개사사무소,충청북도 청주시 서원구 수곡로 79 
충청북도 청주시서원구,사직동,43112-2021-00050,공인중개사,노명자,사직캐슬합동공인중개사사무소,충청북도 청주시 서원구 창직로 60 상가동 109호
충청북도 청주시서원구,사직동,43112-2021-00058,공인중개사,신연숙,성공공인중개사사무소,충청북도 청주시 서원구 사직대로265번길 3 1층
충청북도 청주시서원구,개신동,43112-2021-00059,공인중개사,김연경,라라랜드공인중개사사무소,충청북도 청주시 서원구 1순환로 741 102호
충청북도 청주시서원구,산남동,43112-2021-00060,공인중개사,나종석,퍼스트에셋공인중개사사무소,충청북도 청주시 서원구 산남로62번길 35 205호
충청북도 청주시서원구,모충동,43112-2021-00064,공인중개사,이종명,명석공인중개사사무소,충청북도 청주시 서원구 청남로2116번길 2 1층
충청북도 청주시서원구,성화동,43112-2021-00065,공인중개사,송호성,청주호반공인중개사사무소,충청북도 청주시 서원구 구룡산로 24 D동 113호
충청북도 청주시서원구,산남동,43112-2021-00066,공인중개사,유남수,유광컨설팅공인중개사사무소,충청북도 청주시 서원구 1순환로 840 
충청북도 청주시서원구,분평동,43112-2022-00001,공인중개사,신옥선,행복한집주공공인중개사사무소,충청북도 청주시 서원구 1순환로1137번길 25 상가동 105호
충청북도 청주시서원구,남이면,43112-2022-00002,공인중개사,유효연,진솔공인중개사사무소,충청북도 청주시 서원구 남이면 척산길 8 
충청북도 청주시서원구,성화동,43112-2022-00007,공인중개사,이재영,청주동일하이빌합동공인중개사사무소,충청북도 청주시 서원구 신화로 39 101호
충청북도 청주시서원구,모충동,43112-2022-00008,공인중개사,김선미,트릴사랑공인중개사사무소,충청북도 청주시 서원구 쌍샘로 9-1 1층
충청북도 청주시서원구,수곡동,43112-2022-00012,공인중개사,정윤경,지윤공인중개사사무소,충청북도 청주시 서원구 구룡산로371번길 44-2 
충청북도 청주시서원구,사창동,43112-2022-00013,공인중개사,이광진,민공인중개사사무소,충청북도 청주시 서원구 예체로67번길 64 1층
충청북도 청주시서원구,사직동,43112-2022-00015,공인중개사,김명규,MK부동산공인중개사사무소,충청북도 청주시 서원구 사직대로 263 
충청북도 청주시서원구,모충동,43112-2022-00018,공인중개사,양대의,대성트릴로채공인중개사사무소,충청북도 청주시 서원구 모충로104번길 67-6 
충청북도 청주시서원구,산남동,43112-2022-00022,공인중개사,김춘희,산남퀸덤공인중개사사무소,충청북도 청주시 서원구 두꺼비로 91 상가동 102호
충청북도 청주시서원구,사직동,43112-2022-00024,공인중개사,황교연,풍수명당공인중개사사무소,충청북도 청주시 서원구 사운로136번길 8 
충청북도 청주시서원구,분평동,43112-2022-00028,공인중개사,김미영,부자마을공인중개사사무소,충청북도 청주시 서원구 분평로 53 상가1동 103호
충청북도 청주시서원구,산남동,43112-2022-00029,공인중개사,이승두,이음공인중개사사무소,충청북도 청주시 서원구 두꺼비로 31 LK빌딩 101호
충청북도 청주시서원구,사창동,43112-2022-00030,공인중개사,김정수,대통공인중개사사무소,충청북도 청주시 서원구 내수동로 174 101호
충청북도 청주시서원구,모충동,43112-2022-00031,공인중개사,김정숙,트릴로채공인중개사사무소,충청북도 청주시 서원구 쌍샘로 22 근린생활시설2동 202호
충청북도 청주시서원구,성화동,43112-2022-00033,공인중개사,김병숙,성화휴튼공인중개사사무소,충청북도 청주시 서원구 신화로 47 남양휴튼아파트 상가동 101호
충청북도 청주시서원구,모충동,43112-2022-00039,공인중개사,전용관,금강부동산공인중개사사무소,충청북도 청주시 서원구 구룡산로405번길 49 1층
충청북도 청주시서원구,성화동,43112-2022-00042,공인중개사,이동하,동하공인중개사사무소,충청북도 청주시 서원구 신화로36번길 32 1층 105호
충청북도 청주시서원구,개신동,43112-2022-00043,공인중개사,이서현,정원공인중개사사무소,충청북도 청주시 서원구 경신로 47 101호
충청북도 청주시서원구,성화동,43112-2022-00045,공인중개사,박은숙,동일하이빌공인중개사사무소,충청북도 청주시 서원구 신화로 42 112호
충청북도 청주시서원구,사직동,43112-2022-00046,공인중개사,곽효순,푸르지오캐슬합동공인중개사사무소,충청북도 청주시 서원구 예체로 55 상가동 110호
충청북도 청주시서원구,산남동,43112-2022-00047,공인중개사,박은범,MJ공인중개사사무소,충청북도 청주시 서원구 두꺼비로38번길 3-9 101호
충청북도 청주시서원구,모충동,43112-2023-00002,공인중개사,정은선,모야합동공인중개사사무소,충청북도 청주시 서원구 쌍샘로 94-1 102호
충청북도 청주시서원구,모충동,43112-2023-00003,공인중개사,이윤주,청춘부동산공인중개사사무소,충청북도 청주시 서원구 서원남로 64-1 1층
충청북도 청주시서원구,사창동,43112-2023-00005,공인중개사,신영순,단희공인중개사사무소,충청북도 청주시 서원구 사직대로90번길 17 103호
충청북도 청주시서원구,개신동,43112-2023-00006,공인중개사,김소연,주공그린빌공인중개사사무소,충청북도 청주시 서원구 복대로 56 상가 102호
충청북도 청주시서원구,모충동,43112-2023-00007,공인중개사,정진화,금동산공인중개사사무소,충청북도 청주시 서원구 남사로8번길 2 1층
충청북도 청주시서원구,분평동,43112-2023-00012,공인중개사,이금옥,토방공인중개사사무소,충청북도 청주시 서원구 1순환로 1130-19 1층
충청북도 청주시서원구,산남동,43112-2023-00013,공인중개사,최미령,산남현진에버빌공인중개사사무소,충청북도 청주시 서원구 탑골로 10 상가동 105-2호
충청북도 청주시서원구,모충동,43112-2023-00014,공인중개사,이구용,단지내트릴로채공인중개사사무소,충청북도 청주시 서원구 쌍샘로 22 근린생활시설2동 202호
충청북도 청주시서원구,성화동,43112-2023-00015,공인중개사,홍은아,정다운부동산공인중개사사무소,충청북도 청주시 서원구 신성화로 49 101호
충청북도 청주시서원구,성화동,43112-2023-00016,공인중개사,정헌예,예당공인중개사사무소,충청북도 청주시 서원구 신성화로 49 101호
충청북도 청주시서원구,성화동,43112-2023-00018,공인중개사,박선준,큰복공인중개사사무소,충청북도 청주시 서원구 신화로 43 101호
충청북도 청주시서원구,모충동,43112-2023-00020,공인중개사,정재민,진터공인중개사사무소,충청북도 청주시 서원구 서원남로 16 101호
충청북도 청주시서원구,사창동,43112-2023-00022,공인중개사,남용희,더드림부동산공인중개사사무소,충청북도 청주시 서원구 창신로22번길 7 102호
충청북도 청주시서원구,사직동,43112-2023-00023,공인중개사,박정숙,사직힐스테이트어울림공인중개사사무소,충청북도 청주시 서원구 대원로 32 1층
충청북도 청주시서원구,사직동,43112-2023-00024,공인중개사,박진미,청주센텀푸르지오자이공인중개사사무소,충청북도 청주시 서원구 대원로 32 1층
충청북도 청주시서원구,성화동,43112-2023-00029,공인중개사,조윤기,좋은터공인중개사사무소,충청북도 청주시 서원구 용호로 27 
충청북도 청주시서원구,사직동,43112-2023-00032,공인중개사,홍성연,114공인중개사사무소,충청북도 청주시 서원구 사운로 91 301동 102호
충청북도 청주시서원구,수곡동,43112-2023-00034,공인중개사,김인숙,미소부동산공인중개사사무소,충청북도 청주시 서원구 수곡로68번길 2 지층 B1
충청북도 청주시서원구,죽림동,43112-2023-00036,공인중개사,표순원,산들부동산공인중개사사무소,충청북도 청주시 서원구 2순환로 1478 
충청북도 청주시서원구,사창동,43112-2023-00038,공인중개사,송하은,더드림합동공인중개사사무소,충청북도 청주시 서원구 창신로22번길 7 102호
충청북도 청주시서원구,개신동,43112-2023-00043,공인중개사,이명옥,더정다운공인중개사사무소,충청북도 청주시 서원구 성봉로242번길 3-27 
충청북도 청주시서원구,사창동,43112-2023-00044,공인중개사,고영권,해밀공인중개사사무소,충청북도 청주시 서원구 봉명로150번길 41 1층
충청북도 청주시서원구,현도면,43112-2023-00045,공인중개사,김미란,청원부동산공인중개사사무소,충청북도 청주시 서원구 현도면 청남로 361 
충청북도 청주시서원구,수곡동,43112-2023-00047,공인중개사,윤성은,청하공인중개사사무소,충청북도 청주시 서원구 구룡산로 339-1 1층
충청북도 청주시서원구,남이면,43112-2023-00048,공인중개사,주지율,남청주IC합동공인중개사사무소,충청북도 청주시 서원구 남이면 청남로 882 
충청북도 청주시서원구,개신동,43112-2023-00050,공인중개사,박희선,포시즌공인중개사사무소,충청북도 청주시 서원구 복대로 56 청주개신3주공APT 상가동 1층 101호
충청북도 청주시서원구,개신동,43112-2023-00052,공인중개사,장우성,명인공인중개사사무소,충청북도 청주시 서원구 성봉로 226-5 1층상가
충청북도 청주시서원구,사창동,43112-2023-00053,공인중개사,김민주,야호공인중개사사무소,충청북도 청주시 서원구 천수로 19 102호
충청북도 청주시서원구,모충동,43112-2023-00054,공인중개사,김동해,코끼리공인중개사사무소,충청북도 청주시 서원구 남들로 54-1 102호
충청북도 청주시서원구,사창동,43112-2023-00055,공인중개사,권순완,부엉이공인중개사사무소,충청북도 청주시 서원구 천수로39번길 13 1층
충청북도 청주시서원구,남이면,43112-2023-00056,공인중개사,엄만섭,하경공인중개사사무소,충청북도 청주시 서원구 남이면 청남로 1827-23 101호
